0, 1.4486398567196898e+16,7.433700098027431e-06
1, 2.8972797134395296e+16,7.438541904411121e-06
2, 4.34591957015931e+16,7.4434049969951245e-06
3, 5.794559426879277e+16,7.448288729628162e-06
4, 7.243199283599245e+16,7.453192456473869e-06
5, 8.691839140319162e+16,7.458874061669439e-06
6, 1.0140478997038958e+17,7.46659495797703e-06
7, 1.1589118853758891e+17,7.474339396145038e-06
8, 1.3037758710478902e+17,7.482106364822817e-06
9, 1.448639856719891e+17,7.4898948538002495e-06
10, 1.5935038423918704e+17,7.497703854168636e-06
11, 1.7383678280638586e+17,7.505532358479918e-06
12, 1.8832318137358557e+17,7.5133793609042056e-06
13, 2.0280957994078458e+17,7.521243857385553e-06
14, 2.1729597850798467e+17,7.529124845795907e-06
15, 2.3178237707518157e+17,7.537021326087269e-06
16, 2.4626877564238192e+17,7.5449323004419185e-06
17, 2.6075517420958154e+17,7.552856773420747e-06
18, 2.7524157277677917e+17,7.560793752109591e-06
19, 2.8972797134397875e+17,7.5687422462636375e-06
20, 3.042143699111775e+17,7.576701268449728e-06
21, 3.187007684783742e+17,7.584669834186652e-06
22, 3.331871670455714e+17,7.592646962083319e-06
23, 3.476735656127682e+17,7.60063167397484e-06
24, 3.621599641799655e+17,7.608622995056448e-06
25, 3.766463627471622e+17,7.616143137588335e-06
26, 3.9113276131436e+17,7.62203723957919e-06
27, 4.05619159881558e+17,7.627929767417294e-06
28, 4.2010555844875526e+17,7.633820226662548e-06
29, 4.345919570159524e+17,7.639708124867196e-06
30, 4.490783555831513e+17,7.645592971611224e-06
31, 4.6356475415034797e+17,7.651474278537068e-06
32, 4.7805115271754726e+17,7.657351559383663e-06
33, 4.9253755128474586e+17,7.663224330019834e-06
34, 5.07023949851946e+17,7.669092108476945e-06
35, 5.2151034841914554e+17,7.674954414980925e-06
36, 5.3599674698634445e+17,7.680810771983572e-06
37, 5.5048314555354445e+17,7.686660704193207e-06
38, 5.64969544120743e+17,7.692503738604627e-06
39, 5.794559426879402e+17,7.698339404528393e-06
40, 5.939423412551396e+17,7.704167233619413e-06
41, 6.084287398223365e+17,7.709986759904901e-06
42, 6.229151383895357e+17,7.715797519811575e-06
43, 6.37401536956736e+17,7.721599052192273e-06
44, 6.518879355239336e+17,7.727390898351833e-06
45, 6.663743340911342e+17,7.732441524907867e-06
46, 6.808607326583324e+17,7.733876419754941e-06
47, 6.95347131225531e+17,7.73529897869185e-06
48, 7.098335297927308e+17,7.736709160105983e-06
49, 7.243199283599284e+17,7.73810692242395e-06
50, 7.388063269271286e+17,7.739492224110063e-06
51, 7.532927254943279e+17,7.74086502366509e-06
52, 7.677791240615272e+17,7.742225279625353e-06
53, 7.822655226287273e+17,7.743572950562196e-06
54, 7.967519211959238e+17,7.74490799508176e-06
55, 8.112383197631204e+17,7.746230371825123e-06
56, 8.257247183303197e+17,7.747540039468758e-06
57, 8.402111168975201e+17,7.748836956725345e-06
58, 8.546975154647173e+17,7.750121082344917e-06
59, 8.691839140319158e+17,7.751392375116335e-06
60, 8.836703125991159e+17,7.752650793869096e-06
61, 8.981567111663141e+17,7.753896297475524e-06
62, 9.126431097335132e+17,7.755128844853204e-06
63, 9.271295083007101e+17,7.756348394967843e-06
64, 9.416159068679073e+17,7.757554906836397e-06
65, 9.56102305435104e+17,7.758677230750245e-06
66, 9.705887040023023e+17,7.75909362135524e-06
67, 9.850751025695028e+17,7.759494649565167e-06
68, 9.995615011367034e+17,7.759880018842733e-06
69, 1.0140478997039025e+18,7.76024943194736e-06
70, 1.0285342982711003e+18,7.76060259095382e-06
71, 1.0430206968382972e+18,7.76093919727111e-06
72, 1.0575070954054959e+18,7.761258951661718e-06
73, 1.0719934939726963e+18,7.761561554261114e-06
74, 1.086479892539897e+18,7.761846704597596e-06
75, 1.1009662911070956e+18,7.762114101612396e-06
76, 1.1154526896742924e+18,7.762363443680057e-06
77, 1.1299390882414912e+18,7.762594428629083e-06
78, 1.1444254868086897e+18,7.762806753762849e-06
79, 1.1589118853758874e+18,7.763000115880787e-06
80, 1.1733982839430853e+18,7.76317421129976e-06
81, 1.187884682510283e+18,7.763328735875711e-06
82, 1.2023710810774812e+18,7.76346338502551e-06
83, 1.216857479644679e+18,7.763577853749034e-06
84, 1.2313438782118774e+18,7.763671836651432e-06
85, 1.2458302767790766e+18,7.763745027965614e-06
86, 1.2603166753462753e+18,7.763634110534799e-06
87, 1.2748030739134743e+18,7.763508455257275e-06
88, 1.289289472480672e+18,7.763369218071717e-06
89, 1.3037758710478705e+18,7.763216054639176e-06
90, 1.318262269615069e+18,7.76304861827928e-06
91, 1.3327486681822666e+18,7.762866559945856e-06
92, 1.3472350667494643e+18,7.762669528202578e-06
93, 1.3617214653166625e+18,7.762457169198505e-06
94, 1.3762078638838625e+18,7.762229126643598e-06
95, 1.3906942624510618e+18,7.761985041784163e-06
96, 1.40518066101826e+18,7.76172455337824e-06
97, 1.4196670595854602e+18,7.76144729767092e-06
98, 1.4341534581526592e+18,7.76115290836965e-06
99, 1.4486398567198566e+18,7.760841016619394e-06
100, 1.4631262552870564e+18,7.760511250977793e-06
101, 1.4776126538542543e+18,7.760163237390234e-06
102, 1.4920990524214536e+18,7.759796599164851e-06
103, 1.5065854509886528e+18,7.759410956947445e-06
104, 1.521071849555851e+18,7.759005928696351e-06
105, 1.5355582481230484e+18,7.758581129657209e-06
106, 1.5500446466902461e+18,7.752522939438408e-06
107, 1.564531045257445e+18,7.745527904137269e-06
108, 1.5790174438246426e+18,7.738539310987437e-06
109, 1.5935038423918428e+18,7.731556999298733e-06
110, 1.6079902409590397e+18,7.724580806509432e-06
111, 1.622476639526238e+18,7.717610568183626e-06
112, 1.6369630380934385e+18,7.710646118008614e-06
113, 1.651449436660635e+18,7.703687287792239e-06
114, 1.665935835227835e+18,7.69673390746023e-06
115, 1.680422233795034e+18,7.689785805053518e-06
116, 1.6949086323622333e+18,7.68284280672557e-06
117, 1.7093950309294333e+18,7.67590473673966e-06
118, 1.7238814294966323e+18,7.668971417466196e-06
119, 1.7383678280638323e+18,7.662042669379977e-06
120, 1.7528542266310316e+18,7.6551183110575e-06
121, 1.7673406251982318e+18,7.648198159174198e-06
122, 1.7818270237654303e+18,7.641282028501734e-06
123, 1.7963134223326305e+18,7.634369731905259e-06
124, 1.810799820899829e+18,7.627461080340666e-06
125, 1.8252862194670267e+18,7.620555882851858e-06
126, 1.8397726180342244e+18,7.6088333750317285e-06
127, 1.854259016601421e+18,7.5951594763945984e-06
128, 1.8687454151686195e+18,7.581493108863148e-06
129, 1.8832318137358175e+18,7.567834132509646e-06
130, 1.897718212303017e+18,7.554182409987756e-06
131, 1.9122046108702157e+18,7.540537806496213e-06
132, 1.9266910094374141e+18,7.5269001897428145e-06
133, 1.9411774080046134e+18,7.513269429908749e-06
134, 1.955663806571813e+18,7.499645399613212e-06
135, 1.9701502051390129e+18,7.486027973878362e-06
136, 1.98463660370621e+18,7.47241703009456e-06
137, 1.9991230022734072e+18,7.458812447985948e-06
138, 2.0136094008406077e+18,7.445214109576275e-06
139, 2.0280957994078044e+18,7.4316218991550986e-06
140, 2.0425821979750008e+18,7.418035703244257e-06
141, 2.0570685965421985e+18,7.4044554105646184e-06
142, 2.0715549951093988e+18,7.3908809120031705e-06
143, 2.0860413936765962e+18,7.377312100580386e-06
144, 2.100527792243796e+18,7.363748871417892e-06
145, 2.115014190810995e+18,7.35019112170643e-06
146, 2.1295005893781924e+18,7.338018962539441e-06
147, 2.1439869879453898e+18,7.326820610546848e-06
148, 2.1584733865125903e+18,7.315611588150455e-06
149, 2.1729597850797898e+18,7.3043920283089055e-06
150, 2.1874461836469898e+18,7.293162066045942e-06
151, 2.2019325822141903e+18,7.281921838432632e-06
152, 2.2164189807813896e+18,7.270671484569261e-06
153, 2.230905379348589e+18,7.259411145566885e-06
154, 2.245391777915786e+18,7.248140964528562e-06
155, 2.2598781764829847e+18,7.236861086530249e-06
156, 2.274364575050185e+18,7.2255716586013496e-06
157, 2.2888509736173847e+18,7.214272829704964e-06
158, 2.303337372184585e+18,7.20296475071778e-06
159, 2.3178237707517814e+18,7.191647574409643e-06
160, 2.332310169318978e+18,7.180321455422807e-06
161, 2.346796567886176e+18,7.168986550250848e-06
162, 2.3612829664533734e+18,7.157643017217259e-06
163, 2.375769365020573e+18,7.146291016453716e-06
164, 2.390255763587771e+18,7.13493070987803e-06
165, 2.404742162154968e+18,7.123562261171767e-06
166, 2.419228560722166e+18,7.110681184691259e-06
167, 2.4337149592893624e+18,7.096203601406709e-06
168, 2.4482013578565617e+18,7.0817189573349765e-06
169, 2.4626877564237594e+18,7.067226909845952e-06
170, 2.477174154990959e+18,7.0527271185919665e-06
171, 2.4916605535581573e+18,7.038219245413659e-06
172, 2.506146952125356e+18,7.0237029542415294e-06
173, 2.5206333506925553e+18,7.009177910993112e-06
174, 2.5351197492597535e+18,6.994643783465874e-06
175, 2.5496061478269517e+18,6.9801002412258425e-06
176, 2.5640925463941504e+18,6.965546955492018e-06
177, 2.578578944961348e+18,6.950983599016633e-06
178, 2.5930653435285463e+18,6.936409845961327e-06
179, 2.607551742095745e+18,6.921825371769266e-06
180, 2.622038140662944e+18,6.907229853033325e-06
181, 2.636524539230143e+18,6.8926229673603895e-06
182, 2.6510109377973396e+18,6.878004393231862e-06
183, 2.665497336364537e+18,6.8633738098604605e-06
184, 2.679983734931734e+18,6.848730897043429e-06
185, 2.694470133498934e+18,6.834075335012226e-06
186, 2.708956532066133e+18,6.815980475534966e-06
187, 2.72344293063333e+18,6.793109121263368e-06
188, 2.7379293292005304e+18,6.770237163237793e-06
189, 2.752415727767728e+18,6.747362078887756e-06
190, 2.766902126334925e+18,6.724481241969452e-06
191, 2.7813885249021235e+18,6.701591921957863e-06
192, 2.795874923469324e+18,6.678691283629046e-06
193, 2.810361322036523e+18,6.655776386841063e-06
194, 2.824847720603722e+18,6.632844186521717e-06
195, 2.8393341191709225e+18,6.60989153287068e-06
196, 2.853820517738123e+18,6.586915171783202e-06
197, 2.868306916305321e+18,6.563911745501989e-06
198, 2.8827933148725187e+18,6.540877793503154e-06
199, 2.897279713439719e+18,6.517809753621686e-06
200, 2.9117661120069187e+18,6.4947039634210295e-06
201, 2.926252510574116e+18,6.471556661810826e-06
202, 2.9407389091413125e+18,6.448363990915923e-06
203, 2.955225307708509e+18,6.425121998199284e-06
204, 2.9697117062757074e+18,6.4018266388403555e-06
205, 2.984198104842907e+18,6.378473778369868e-06
206, 2.998684503410105e+18,6.359262431807704e-06
207, 3.0131709019773015e+18,6.347090127536433e-06
208, 3.0276573005444987e+18,6.334881613080059e-06
209, 3.0421436991116984e+18,6.32263759766959e-06
210, 3.056630097678896e+18,6.310358701563398e-06
211, 3.0711164962460933e+18,6.298045456905523e-06
212, 3.0856028948132915e+18,6.285698308826578e-06
213, 3.100089293380488e+18,6.273317616784554e-06
214, 3.1145756919476874e+18,6.260903656142132e-06
215, 3.1290620905148856e+18,6.248456619975965e-06
216, 3.143548489082086e+18,6.235976621112792e-06
217, 3.1580348876492846e+18,6.22346369438621e-06
218, 3.172521286216484e+18,6.210917799107349e-06
219, 3.187007684783682e+18,6.1983388217416465e-06
220, 3.2014940833508797e+18,6.185726578783529e-06
221, 3.2159804819180774e+18,6.173080819819783e-06
222, 3.230466880485276e+18,6.160437919509209e-06
223, 3.2449532790524744e+18,6.147845020910808e-06
224, 3.2594396776196736e+18,6.135193819424784e-06
225, 3.2739260761868703e+18,6.122485921218035e-06
226, 3.2884124747540675e+18,6.1121221511355675e-06
227, 3.3028988733212667e+18,6.1079389430629844e-06
228, 3.3173852718884664e+18,6.103812521473294e-06
229, 3.3318716704556667e+18,6.099746156571039e-06
230, 3.346358069022867e+18,6.095742943169877e-06
231, 3.3608444675900657e+18,6.09180580266731e-06
232, 3.3753308661572644e+18,6.087937485210326e-06
233, 3.3898172647244636e+18,6.0841405720518385e-06
234, 3.4043036632916634e+18,6.0804174780972245e-06
235, 3.418790061858861e+18,6.076770454639711e-06
236, 3.433276460426061e+18,6.073201592282735e-06
237, 3.447762858993259e+18,6.0697128240468354e-06
238, 3.4622492575604593e+18,6.066305928658111e-06
239, 3.476735656127657e+18,6.062982534014538e-06
240, 3.4912220546948547e+18,6.05974412082615e-06
241, 3.505708453262052e+18,6.056592026424168e-06
242, 3.520194851829248e+18,6.053531825723289e-06
243, 3.5346812503964447e+18,6.050546318509539e-06
244, 3.5491676489636424e+18,6.047630424363541e-06
245, 3.5636540475308406e+18,6.044781815212013e-06
246, 3.57814044609804e+18,6.041806126127152e-06
247, 3.5926268446652365e+18,6.029864059396828e-06
248, 3.6071132432324357e+18,6.017917229355814e-06
249, 3.6215996417996324e+18,6.005958578484777e-06
250, 3.63608604036683e+18,5.993980860147998e-06
251, 3.6505724389340293e+18,5.981976658235864e-06
252, 3.665058837501229e+18,5.969938407614584e-06
253, 3.6795452360684293e+18,5.957858415376613e-06
254, 3.6940316346356265e+18,5.945728882891174e-06
255, 3.708518033202823e+18,5.933541928660859e-06
256, 3.7230044317700204e+18,5.921289611997528e-06
257, 3.737490830337217e+18,5.908963957538681e-06
258, 3.751977228904414e+18,5.896556980633705e-06
259, 3.766463627471613e+18,5.884060713638681e-06
260, 3.780950026038812e+18,5.8714672331681535e-06
261, 3.7954364246060093e+18,5.858768688362424e-06
262, 3.8099228231732076e+18,5.845957330240133e-06
263, 3.824409221740408e+18,5.833025542217219e-06
264, 3.838895620307607e+18,5.819965871885931e-06
265, 3.8533820188748047e+18,5.806771064160098e-06
266, 3.8678684174420045e+18,5.793434095906758e-06
267, 3.8823548160092017e+18,5.778201253120677e-06
268, 3.8968412145764004e+18,5.761520475274036e-06
269, 3.911327613143597e+18,5.744845865210636e-06
270, 3.925814011710795e+18,5.728167794923871e-06
271, 3.940300410277993e+18,5.711477133421204e-06
272, 3.954786808845189e+18,5.694765271557363e-06
273, 3.9692732074123863e+18,5.678024146098651e-06
274, 3.9837596059795855e+18,5.6612462630287575e-06
275, 3.998246004546784e+18,5.644424720111893e-06
276, 4.0127324031139825e+18,5.627553228733556e-06
277, 4.027218801681181e+18,5.6106261350434415e-06
278, 4.041705200248381e+18,5.593638440428333e-06
279, 4.056191598815578e+18,5.576585821345418e-06
280, 4.070677997382777e+18,5.559464648548522e-06
281, 4.0851643959499745e+18,5.542272005740868e-06
282, 4.099650794517173e+18,5.525005707688508e-06
283, 4.1141371930843715e+18,5.507664317828147e-06
284, 4.1286235916515686e+18,5.490247165402119e-06
285, 4.1431099902187663e+18,5.472754362151116e-06
286, 4.157596388785965e+18,5.4551868185928055e-06
287, 4.172082787353161e+18,5.437546259910673e-06
288, 4.186569185920361e+18,5.427760777560021e-06
289, 4.2010555844875587e+18,5.425122367026472e-06
290, 4.2155419830547574e+18,5.421750103140616e-06
291, 4.230028381621956e+18,5.417630958848364e-06
292, 4.2445147801891553e+18,5.412752655472606e-06
293, 4.259001178756353e+18,5.407103655838603e-06
294, 4.2734875773235497e+18,5.4006731575460836e-06
295, 4.2879739758907484e+18,5.39345108646697e-06
296, 4.3024603744579456e+18,5.3854280905458104e-06
297, 4.316946773025143e+18,5.376595533978856e-06
298, 4.3314331715923405e+18,5.366945491846877e-06
299, 4.345919570159538e+18,5.3564707452763305e-06
300, 4.360405968726737e+18,5.345164777203537e-06
301, 4.3748923672939356e+18,5.333021768817175e-06
302, 4.389378765861134e+18,5.3200365967551545e-06
303, 4.4038651644283325e+18,5.306204831133886e-06
304, 4.418351562995531e+18,5.291522734489491e-06
305, 4.432837961562729e+18,5.275987261713811e-06
306, 4.4473243601299267e+18,5.259596061070886e-06
307, 4.461810758697124e+18,5.242347476383685e-06
308, 4.476297157264323e+18,5.224240550485399e-06
309, 4.4907835558315223e+18,5.213914821356363e-06
310, 4.5052699543987205e+18,5.228003836541602e-06
311, 4.5197563529659177e+18,5.24016765042597e-06
312, 4.534242751533117e+18,5.250393511916523e-06
313, 4.5487291501003167e+18,5.258670747989316e-06
314, 4.563215548667516e+18,5.264990580822919e-06
315, 4.577701947234713e+18,5.269345956666581e-06
316, 4.592188345801912e+18,5.27173138538282e-06
317, 4.6066747443691095e+18,5.272142789676274e-06
318, 4.621161142936308e+18,5.2705773630914424e-06
319, 4.635647541503506e+18,5.267033435927469e-06
320, 4.650133940070706e+18,5.261510348281191e-06
321, 4.664620338637906e+18,5.254008329487676e-06
322, 4.679106737205104e+18,5.244528383282237e-06
323, 4.693593135772301e+18,5.233072178058131e-06
324, 4.708079534339499e+18,5.219641941640688e-06
325, 4.722565932906698e+18,5.204240360041682e-06
326, 4.737052331473897e+18,5.186870479697323e-06
327, 4.751538730041094e+18,5.167535612729558e-06
328, 4.766025128608293e+18,5.1462392448049045e-06
329, 4.780511527175491e+18,5.122984945195971e-06
330, 4.794997925742688e+18,5.097776278680811e-06
331, 4.809484324309886e+18,5.084785808292258e-06
332, 4.823970722877086e+18,5.087013540856771e-06
333, 4.838457121444285e+18,5.0889701754364115e-06
334, 4.852943520011482e+18,5.090195122281039e-06
335, 4.86742991857868e+18,5.090674782402624e-06
336, 4.881916317145881e+18,5.0903961017525055e-06
337, 4.896402715713079e+18,5.089346544542793e-06
338, 4.910889114280279e+18,5.087514071671077e-06
339, 4.925375512847477e+18,5.084887124066472e-06
340, 4.939861911414676e+18,5.0814546108033284e-06
341, 4.954348309981877e+18,5.0772059018553715e-06
342, 4.968834708549078e+18,5.072130825387984e-06
343, 4.983321107116277e+18,5.0662196695104805e-06
344, 4.997807505683476e+18,5.0594631884322565e-06
345, 5.012293904250674e+18,5.051852612987597e-06
346, 5.026780302817873e+18,5.043379665513329e-06
347, 5.041266701385073e+18,5.034036579080812e-06
348, 5.055753099952269e+18,5.023816121099887e-06
349, 5.070239498519467e+18,5.0127116213258705e-06
350, 5.084725897086665e+18,5.000717004312433e-06
351, 5.099212295653863e+18,4.987826826362414e-06
352, 5.113698694221061e+18,4.970599655025078e-06
353, 5.12818509278826e+18,4.9473974502286575e-06
354, 5.142671491355459e+18,4.926529251176759e-06
355, 5.157157889922657e+18,4.907979749826417e-06
356, 5.171644288489856e+18,4.891737841778451e-06
357, 5.186130687057054e+18,4.877796315654921e-06
358, 5.200617085624253e+18,4.866151522291764e-06
359, 5.215103484191453e+18,4.856803023611866e-06
360, 5.229589882758652e+18,4.849753221160303e-06
361, 5.24407628132585e+18,4.845006964475088e-06
362, 5.258562679893048e+18,4.842571139740703e-06
363, 5.273049078460248e+18,4.842454239528419e-06
364, 5.287535477027446e+18,4.844665914867411e-06
365, 5.302021875594644e+18,4.849216511408105e-06
366, 5.316508274161844e+18,4.856116592025902e-06
367, 5.330994672729042e+18,4.86537644885362e-06
368, 5.345481071296241e+18,4.8770056084056645e-06
369, 5.359967469863438e+18,4.891012334142273e-06
370, 5.374453868430637e+18,4.907403131487381e-06
371, 5.388940266997835e+18,4.907778482300065e-06
372, 5.403426665565032e+18,4.895646726728126e-06
373, 5.417913064132231e+18,4.881472159859072e-06
374, 5.43239946269943e+18,4.865055548407415e-06
375, 5.446885861266628e+18,4.838000414337473e-06
376, 5.461372259833827e+18,4.811589787158708e-06
377, 5.475858658401026e+18,4.785839544613124e-06
378, 5.490345056968225e+18,4.760765065671583e-06
379, 5.504831455535422e+18,4.736381052508416e-06
380, 5.519317854102622e+18,4.712701373713922e-06
381, 5.533804252669821e+18,4.689738928734443e-06
382, 5.548290651237019e+18,4.667505533385322e-06
383, 5.562777049804217e+18,4.646011826122163e-06
384, 5.577263448371416e+18,4.625267194581395e-06
385, 5.591749846938616e+18,4.60527972171937e-06
386, 5.606236245505816e+18,4.5860561506929005e-06
387, 5.620722644073015e+18,4.567601867442174e-06
388, 5.635209042640215e+18,4.549920899763381e-06
389, 5.649695441207415e+18,4.533015931501151e-06
390, 5.664181839774612e+18,4.516888330355929e-06
391, 5.67866823834181e+18,4.501538187694309e-06
392, 5.693154636909009e+18,4.486964368676497e-06
393, 5.707641035476209e+18,4.473164570978268e-06
394, 5.722127434043407e+18,4.460135390387981e-06
395, 5.736613832610606e+18,4.447872391603688e-06
396, 5.751100231177805e+18,4.436370182641096e-06
397, 5.765586629745004e+18,4.425622491389025e-06
398, 5.780073028312201e+18,4.415622243010796e-06
399, 5.7945594268794e+18,4.406361637084725e-06
400, 5.809045825446599e+18,4.369519577639884e-06
401, 5.823532224013797e+18,4.334165484317476e-06
402, 5.838018622580998e+18,4.303105839193224e-06
403, 5.852505021148196e+18,4.276296196033198e-06
404, 5.866991419715396e+18,4.253685551223805e-06
