0, 0.0, 5.027665666304664e+19, 3.1112602039267414e+19, 3.078007488222958e+19,5.76879859445442e-06,1.539617533597092e-07,-9.012943942653694e-08,5.766039341352984e-06,82.00133443515871,13.89921881967319,12.849976084681618
1, 2.4382857852432724e+19, 5.072679811648294e+19, 3.140318787480766e+19, 3.1068498229431894e+19,5.769740636123261e-06,1.5412268459348716e-07,-8.960692268106482e-08,5.7669856775991196e-06,82.00267004705458,13.898442294970154,12.899952210484336
2, 2.4397344250999923e+19, 5.102941108608841e+19, 3.1598500551957058e+19, 3.126192672544776e+19,5.770682204684142e-06,1.5428343964116107e-07,-8.908418277292282e-08,5.767931495440146e-06,82.00400683388644,13.897670426241179,12.949928377000301
3, 2.441183064956712e+19, 5.113144146925634e+19, 3.16644387497539e+19, 3.1327329329179165e+19,5.771623298323342e-06,1.544440187318242e-07,-8.856121950361254e-08,5.768876793035782e-06,82.0053447938567,13.896903213839,12.999904583821627
4, 2.442631704813432e+19, 5.101546765569275e+19, 3.1589435729706283e+19, 3.127172419558687e+19,5.772563915226206e-06,1.546044220948459e-07,-8.803803267669643e-08,5.7698215685446326e-06,82.00668392517134,13.89614065811879,13.049880830540399
5, 2.444080344670152e+19, 5.070171491410996e+19, 3.1386816757016986e+19, 3.1082663023658828e+19,5.773623756592342e-06,1.5464094891283506e-07,-8.755362568171892e-08,5.770888304432585e-06,82.00802312699183,13.895382437377599,13.099857141326527
6, 2.4455289845268718e+19, 5.024534838219237e+19, 3.1091996574222606e+19, 3.0808429242119004e+19,5.774683296923161e-06,1.5467708518677243e-07,-8.706912771116814e-08,5.771954707556279e-06,82.00936239598056,13.894628550772618,13.149833515880538
7, 2.4469776243835916e+19, 4.9717332872364106e+19, 3.075072451999743e+19, 3.049257762190304e+19,5.775742306042124e-06,1.5471306758369456e-07,-8.658446466445965e-08,5.7730205424026e-06,82.01070173090399,13.893878998073792,13.199809953855993
8, 2.4484262642403115e+19, 4.918575907799791e+19, 3.0406985067264193e+19, 3.017672187509222e+19,5.776800782766088e-06,1.5474889612991622e-07,-8.609963698288525e-08,5.77408580776428e-06,82.01204113052974,13.893133779048412,13.249786454906454
9, 2.4498749040970314e+19, 4.870382844846573e+19, 3.0095196124189696e+19, 2.9893266818091184e+19,5.777858725910022e-06,1.5478457085200248e-07,-8.561464510965252e-08,5.7751505024322515e-06,82.01338059362666,13.892392893461112,13.299763018685475
10, 2.4513235439537512e+19, 4.830673204348648e+19, 2.983815534920237e+19, 2.9663578723338277e+19,5.778916134287003e-06,1.548200917767673e-07,-8.512948948988309e-08,5.776214625195645e-06,82.0147201189648,13.891656341073851,13.349739644846604
11, 2.452772183810471e+19, 4.801447547304742e+19, 2.964884318545609e+19, 2.949976266198717e+19,5.7799730067082325e-06,1.548554589312734e-07,-8.464417057061335e-08,5.7772781748417995e-06,82.0160597053154,13.890924121645902,13.399716333043388
12, 2.454220823667191e+19, 4.783671138966903e+19, 2.9533537752698827e+19, 2.940763491671158e+19,5.781029341983001e-06,1.548906723428309e-07,-8.415868880079331e-08,5.778341150156238e-06,82.01739935145089,13.890196234933846,13.449693082929372
13, 2.455669463523911e+19, 4.777702169601711e+19, 2.9494582782940852e+19, 2.9389333615853105e+19,5.78208513891872e-06,1.5492573203899655e-07,-8.367304463128657e-08,5.7794035499226935e-06,82.01873905614494,13.889472680691552,13.499669894158092
14, 2.4571181033806307e+19, 4.7835619072155525e+19, 2.9532136660251316e+19, 2.944494354280721e+19,5.7831403963209045e-06,1.5496063804757312e-07,-8.318723851486951e-08,5.780465372923089e-06,82.02007881817238,13.888753458670177,13.549646766383091
15, 2.4585667432373506e+19, 4.801026524325155e+19, 2.964476766503428e+19, 2.9573011691023847e+19,5.7841951129931754e-06,1.5499539039660862e-07,-8.270127090623116e-08,5.781526617937552e-06,82.02141863630929,13.888038568618141,13.599623699257904
16, 2.4600153830940705e+19, 4.829543941716099e+19, 2.9828915285255983e+19, 2.9769970095026803e+19,5.78524928773725e-06,1.5502998911439486e-07,-8.221514226197212e-08,5.7825872837443955e-06,82.02275850933295,13.887328010281129,13.649600692436067
17, 2.4614640229507903e+19, 4.8679817127274136e+19, 3.0077256821454205e+19, 3.0028499893427855e+19,5.786302919352957e-06,1.550644342294676e-07,-8.172885304060465e-08,5.78364736912014e-06,82.0240984360218,13.886621783402068,13.69957774557112
18, 2.4629126628075102e+19, 4.91423333330314e+19, 3.0376158772385153e+19, 3.0335012707888546e+19,5.78735600663822e-06,1.550987257706047e-07,-8.124240370255204e-08,5.784706872839492e-06,82.02543841515556,13.885919887721128,13.749554858316596
19, 2.46436130266423e+19, 4.9647857103177015e+19, 3.0702881907345002e+19, 3.0666913104280035e+19,5.788408548389061e-06,1.5513286376682602e-07,-8.07557947101475e-08,5.785765793675353e-06,82.02677844551512,13.885222322975697,13.79953203032604
20, 2.46580994252095e+19, 5.014487662123917e+19, 3.1024096729419166e+19, 3.099118257175701e+19,5.7894605433996055e-06,1.5516684824739223e-07,-8.026902652763432e-08,5.786824130398827e-06,82.02811852588258,13.884529088900381,13.849509261252988
21, 2.46725858237767e+19, 5.056878469642699e+19, 3.129803333276721e+19, 3.1266572804119294e+19,5.79051199046207e-06,1.5520067924180415e-07,-7.978209962116507e-08,5.7878818817792e-06,82.02945865504125,13.883840185226987,13.899486550750987
22, 2.4687072222343897e+19, 5.085334283056088e+19, 3.1481925731477914e+19, 3.145101966550805e+19,5.7915628883667735e-06,1.5523435677980184e-07,-7.929501445880068e-08,5.788939046583962e-06,82.03079883177568,13.883155611684515,13.949463898473585
23, 2.4701558620911096e+19, 5.0948084119769645e+19, 3.1543284150882337e+19, 3.151278684106061e+19,5.792613235902119e-06,1.5526788089136382e-07,-7.880777151051021e-08,5.789995623578784e-06,82.03213905487162,13.882475367999144,13.999441304074333
24, 2.4716045019478295e+19, 5.083770561687215e+19, 3.147121769160873e+19, 3.146655817595454e+19,5.793663031854613e-06,1.5530125160670615e-07,-7.832037124817002e-08,5.791051611527542e-06,82.03347932311601,13.881799453894219,14.049418767206786
25, 2.4730531418045493e+19, 5.05407601303254e+19, 3.127893952208669e+19, 3.128624432721058e+19,5.794670300564493e-06,1.5521430693335267e-07,-7.792784775245872e-08,5.792066959360196e-06,82.03481860817351,13.881127044216788,14.09939630396842
26, 2.474501781661269e+19, 5.0109703819649425e+19, 3.0999759310103216e+19, 3.102517089690573e+19,5.795676529487423e-06,1.5512585925477446e-07,-7.753635123019891e-08,5.79308126272019e-06,82.03615689765935,13.880458128768904,14.1493739142892
27, 2.475950421517989e+19, 4.9611616846201225e+19, 3.0677003031854174e+19, 3.072489693282631e+19,5.796682193713738e-06,1.5503726702305132e-07,-7.714480850804971e-08,5.794094974995853e-06,82.03749419080259,13.879792706671141,14.199351597913802
28, 2.477399061374709e+19, 4.911049764165825e+19, 3.0352093525993263e+19, 3.0424900994965205e+19,5.797687293638238e-06,1.549485302428946e-07,-7.675322012028125e-08,5.795108096575163e-06,82.03883048683232,13.87913077704099,14.249329354587003
29, 2.478847701231429e+19, 4.865619111945721e+19, 3.0057341921360142e+19, 3.0155824265355e+19,5.798691829652527e-06,1.5485964891899572e-07,-7.636158660139186e-08,5.796120627843021e-06,82.04016578497773,13.878472338992852,14.299307184053674
30, 2.4802963410881487e+19, 4.828163349208154e+19, 2.9814126529610224e+19, 2.9937845626374644e+19,5.799695802145035e-06,1.5477062305602672e-07,-7.596990848610623e-08,5.797132569181268e-06,82.04150008446805,13.877817391638043,14.349285086058787
31, 2.4817449809448686e+19, 4.8005565584096035e+19, 2.9634628128275268e+19, 2.9782403822219133e+19,5.800699211501017e-06,1.5468145265864142e-07,-7.557818630937388e-08,5.798143920968684e-06,82.04283338453257,13.877165934084791,14.39926306034741
32, 2.4831936208015884e+19, 4.783704230945973e+19, 2.952474328011895e+19, 2.969499709542357e+19,5.801702058102563e-06,1.5459213773147667e-07,-7.518642060636795e-08,5.799154683581007e-06,82.04416568440064,13.876517965438234,14.449241106664715
33, 2.4846422606583083e+19, 4.777939219704812e+19, 2.9486650222289973e+19, 2.9677619348015505e+19,5.802704342328618e-06,1.5450267827915296e-07,-7.479461191248281e-08,5.800164857390936e-06,82.04549698330167,13.875873484800413,14.499219224755972
34, 2.486090900515028e+19, 4.783270065010131e+19, 2.952042136957761e+19, 2.9730266881925833e+19,5.803706064554969e-06,1.544130743062756e-07,-7.440276076333274e-08,5.801174442768138e-06,82.04682728046515,13.875232491270282,14.549197414366553
